Song Name,Blues,Classical,Country,Electronic,Hip-Hop,Jazz,Metal,Pop,Reggae,Rock
Sign of the Times _by_ Harry Styles,1.002593,-8.154987,1.9970529,1.5426836,1.2273853,2.956551,3.2233543,9.833448,-0.50117475,2.9576244
Stay With Me _by_ Sam Smith,2.093044,-2.8514812,2.3892682,3.2599912,2.3224192,3.9720552,-1.6676834,7.7803407,0.76383096,1.6208975
Stay _by_ Rihann,1.8230594,0.398414,0.7927499,2.7114286,1.4805653,3.227567,-0.9228344,7.2958565,-0.9981216,0.8614945
Streets _by_ Doja Cat,1.497912,-5.9277267,0.28295532,11.320944,6.933551,1.7820224,-2.4421098,14.000944,7.8284264,-1.2177643
Stuck with U (with Justin Bieber) _by_ Ariana Grande,-1.4601756,-5.489781,3.7321806,6.4690137,6.359671,3.0651932,-0.22712477,9.549958,2.585194,2.0524468
Supercut _by_ Lorde,-3.6616476,-6.7902837,5.781077,7.762298,4.663342,-0.7172887,6.1909466,12.78132,-0.20966597,3.3083208
Talking to the Moon _by_ Bruno Mars,-0.6391767,-2.8374376,3.20888,2.831335,3.4171495,1.7802762,0.5891515,7.480165,-0.8777338,0.01590092
Team _by_ Lorde,-2.4168406,-7.305527,4.625731,6.4615507,8.334942,1.2755302,0.9380006,11.134691,1.9155235,0.78288823
Tennis Court _by_ Lorde,-2.0420606,-10.44448,4.738249,4.38411,6.893605,-2.4041913,1.3781474,12.458947,4.143119,4.041514
"thank u, next _by_ Ariana Grande",-1.3773851,-7.654807,4.3413014,8.157205,7.483494,1.4504099,1.2613939,12.304997,-0.42779595,1.3292972
That's Hilarious _by_ Charlie Puth,-1.4436988,-4.787453,3.4871001,7.7159743,7.434637,3.2703164,-0.18665488,11.195708,3.9712288,-4.3861156
That's What I Like _by_ Bruno Mars,-2.689462,-9.20051,3.2334342,8.761454,9.745516,1.512117,-1.0749817,15.569544,2.6777396,-2.315964
That’s Not How This Works (feat. Dan + Shay) _by_ Charlie Puth,0.33519226,-4.1015,4.5375156,3.1324573,5.5930786,2.4839582,-1.0395956,10.771352,-0.44143575,-2.1782956
The Lazy Song _by_ Bruno Mars,0.94906193,-6.570247,2.9550347,2.5811625,4.881206,2.0881898,-1.9224684,9.500333,0.33045226,4.47445
Thinking out Loud _by_ Ed Sheeran,0.084699206,-3.9743583,1.3687769,1.687034,3.5433097,4.3489604,-1.0342059,7.904157,2.9209492,2.0737767
This Is What You Came For _by_ Calvin Harris,-1.0632102,-10.179583,9.2981615,16.473434,11.667345,-4.8921323,4.277761,17.110435,0.7951774,-1.1452533
Too Good At Goodbyes _by_ Sam Smith,0.73787445,-2.494954,4.5769486,0.049107194,3.5687037,2.4796062,-4.150612,8.259158,4.1848764,-1.9279271
Toxic _by_ Britney Spears,-1.2487103,-8.197672,4.3550386,6.702183,5.69081,-0.71616155,4.7051277,13.124355,1.847484,-0.6469633
Treasure _by_ Bruno Mars,-1.9436187,-5.3240457,1.5089023,7.0642667,6.108143,-1.5563686,2.7150707,12.140224,6.8403206,2.3775856
Umbrella _by_ Rihann,-1.826824,-6.2787333,4.498918,5.3344727,4.288123,1.3169752,3.0223613,7.68431,0.46837473,0.65928394
Unholy (feat. Kim Petras) _by_ Sam Smith,-2.4227087,-7.471163,3.995422,9.142783,8.726312,0.059614357,2.147884,12.379176,2.312864,-1.7126726
Vegas (From the Original Motion Picture Soundtrack ELVIS) _by_ Doja Cat,-3.348475,-5.5438423,0.91660666,12.000461,11.195457,-2.2453194,-0.6910066,17.214817,8.1427555,3.682028
Watermelon Sugar _by_ Harry Styles,-1.1142735,-5.1942744,4.3553047,2.5354314,3.095983,1.6464034,0.40563184,7.667924,0.14643238,1.9528351
We Don't Talk Anymore (feat. Selena Gomez) _by_ Charlie Puth,-1.634196,-6.8068457,6.4642467,7.5136147,8.346724,0.7178281,1.1504958,12.733655,-0.0022955623,0.45770103
We Found Love _by_ Rihann,0.6382558,-6.3678584,3.15701,12.056252,1.8683302,1.8441448,0.3071515,6.352632,3.3192575,2.640075
When I Was Your Man _by_ Bruno Mars,2.4508364,-0.16137734,3.8807974,-0.21965224,1.9523768,0.043393787,-2.5863738,8.459721,-0.98582155,1.3328727
Woman _by_ Doja Cat,-2.3200107,-9.786019,3.9443069,10.874818,9.51492,-1.2641041,-0.19928499,15.860623,4.3174186,0.90903693
Womanizer _by_ Britney Spears,-2.897421,-8.804125,8.9020195,9.625035,10.705122,-2.1130993,4.5826626,14.7504,-0.9832426,-0.58174986
You Right _by_ Doja Cat,-4.949151,-7.088566,5.6519394,4.194965,13.043333,1.734677,-3.1755414,17.153358,2.9149117,0.7001942
(Poor Mi) Israelites _by_ Desmond Dekker,1.7495078,-3.5041285,2.465392,0.9625867,2.6445377,2.1393762,-1.8213323,-0.3375362,7.3950214,0.92689544
(You Gotta Walk) Don't Look Back - 2002 Remaster _by_ Peter Tosh,3.6113398,-3.885873,3.6637402,0.42150444,4.9971824,2.500412,-7.7482357,1.9748967,16.616957,3.2259312
007 (Shanty Town) _by_ Desmond Dekker,2.27419,-4.306521,1.3499188,1.0497212,0.47048205,2.9950337,-1.5594447,-0.80824167,8.3706665,1.2863256
100 Lbs. of Collie _by_ Cornell Campbell,1.8983468,-0.85633385,-2.0316954,0.4793368,3.1309893,5.756139,-5.909704,2.9505248,16.3741,-2.292411
54-46 Was My Number _by_ Toots & The Maytals,0.68277603,-3.107383,6.3255663,-0.4623004,6.399569,4.1563787,-5.05291,1.6771035,12.235601,-2.5854864
African Teacher - 2002 Remastered Version _by_ Burning Spear,4.958333,-8.994128,5.0637016,6.2999415,3.840918,3.7248394,-7.964491,7.677631,22.605236,-2.2600214
Armagideon (Armagedon) _by_ Bunny Wailer,4.884378,-5.0678167,1.8938628,3.6571636,6.4590163,4.5137873,-6.0056553,2.0903559,15.102907,2.0199087
Babylon Too Rough _by_ Gregory Isaacs,-2.4539056,-13.357622,14.58466,14.780768,12.240599,5.9089894,-6.8873553,14.424638,25.95064,-2.8712976
Beautiful and Dangerous _by_ Desmond Dekker,4.3248234,-3.6200895,0.0043957485,4.3525248,4.595033,4.461996,-8.071976,0.25546184,14.292258,1.6233002
Beautiful Woman _by_ Toots & The Maytals,2.4278665,-5.958175,-1.2915125,1.1444507,1.6633577,3.1125917,-4.024388,4.0721564,9.772054,2.7691882
Bide Up _by_ Bunny Wailer,-0.050187416,-1.6750895,2.0817347,1.8826863,10.047745,3.7736764,-2.97059,4.0899343,19.403452,-2.8151348
Buffalo Soldier _by_ Bob Marley & The Wailers,0.41431135,-6.0147653,-3.733497,8.980534,5.2560763,1.6451882,-6.616622,5.762293,13.876808,3.6389081
Bush Doctor _by_ Peter Tosh,6.289341,-6.8108764,5.0096593,3.2140112,3.612613,4.6163692,-7.390801,-0.2345965,17.862427,2.4605846
Columbus - 2002 Remastered Version _by_ Burning Spear,5.063529,-6.5858426,2.5663567,7.7811804,7.7818317,4.2735887,-8.629659,2.6499667,22.044445,-0.35309952
Cool Down The Pace _by_ Gregory Isaacs,9.253161,-0.4889666,4.5841913,-3.7770104,9.632471,13.204697,-17.28375,-1.2516456,27.078432,-0.49726838
Could You Be Loved _by_ Bob Marley & The Wailers,3.0649052,-7.3349004,1.2045091,6.378281,6.412779,3.0406756,-9.46405,4.24289,11.77466,5.4250646
Country Road _by_ Toots & The Maytals,4.1633153,-3.2013452,3.3807907,-0.11169869,1.3343911,1.0675119,-4.5491896,-1.7315084,8.254631,2.7677872
Dancing Mood _by_ Cornell Campbell,1.3636762,-8.432478,3.3215024,11.343375,9.628464,-1.5935067,-7.103006,8.795579,21.907345,0.96736556
Dream Land _by_ Bunny Wailer,6.815778,-7.620683,3.9192288,6.899796,9.853086,9.09736,-18.658957,2.0183907,24.228779,-1.7329222
Dreamland _by_ Bunny Wailer,4.5989428,-5.252977,-0.31116542,-0.3687076,3.7626896,6.5042853,-7.905083,0.7193573,10.866979,3.8129518
Fighting Against Conviction _by_ Bunny Wailer,7.995715,-6.5526824,7.0938034,9.174287,8.28989,2.9916234,-9.213908,3.4730506,19.47101,-2.4448931
First Time for a Long Time _by_ Desmond Dekker,1.8984926,-1.933972,3.2917142,2.0094397,6.0484433,0.5228177,-4.256043,2.0614686,13.014469,0.17451079
Fu Man Chu _by_ Desmond Dekker,2.5398824,-1.8645698,0.5468664,2.284266,1.6007304,2.4089289,-3.8352847,0.59985346,7.1887393,2.9162252
Funky Kingston _by_ Toots & The Maytals,4.069839,-3.0856054,4.5376554,1.2212808,-2.853974,4.44716,-6.156438,0.46067742,9.412354,2.1080406
"Get Up, Stand Up _by_ Peter Tosh",2.8505712,-7.630424,3.4015722,7.6247954,7.0244145,2.2723973,-9.5378685,6.9826546,18.862122,-0.5080754
Girl Of My Dreams _by_ Cornell Campbell,-0.016699856,-1.9685487,2.1385825,3.5630512,3.4143891,4.6662393,-6.6532655,1.7349819,8.966111,0.1819342
Guns Of Brixton _by_ Jimmy Cliff,0.8557044,-3.1460655,1.0243517,1.8898116,-0.30735064,3.515964,-1.5707383,0.9706394,4.050135,1.4650595
Hail H.I.M - 2002 Remastered Version _by_ Burning Spear,6.206187,-7.6014814,11.442547,6.666531,15.819691,12.732857,-24.901617,6.472116,40.926712,-11.015648
Hard Road To Travel _by_ Jimmy Cliff,1.7647718,-3.2000368,0.9580824,0.8745512,2.1945636,4.790024,-6.7527456,2.4856768,7.7632904,0.5512591
Here I Come _by_ Dennis Brown,2.4425712,-3.6664927,4.362017,3.6007624,6.3187833,4.7028685,-9.166321,2.401616,12.287522,-2.780409
Hot Stepper _by_ Gregory Isaacs,6.4376884,-1.0458418,1.7246029,2.161282,6.9289966,14.963423,-19.466303,4.9289703,34.379414,-4.245426
House Of The Rising Sun _by_ Gregory Isaacs,8.566767,6.866873,1.256866,3.2618089,5.8841434,8.283822,-8.041161,0.49228957,23.940672,-2.9001129
Hush Darling - 1990 Digital Remaster _by_ Gregory Isaacs,5.213939,6.149451,3.1805701,5.43617,-0.9218301,8.48087,-9.557166,1.0944477,32.254173,4.8146815
Hypocrite _by_ Bunny Wailer,2.3189874,-7.5607824,2.2553105,3.8305461,2.9622202,2.408042,-4.821811,2.0216188,11.699398,4.44542
I Am That I Am _by_ Peter Tosh,2.812035,-5.7937984,4.335737,5.642062,5.667068,0.49130625,-8.501926,2.8333824,14.014994,2.7117007
I Can See Clearly Now _by_ Jimmy Cliff,-2.4177113,-3.656305,4.3775167,6.2508774,3.489746,1.6257242,-3.2692816,4.908008,11.291409,0.9551411
I Gotta Keep On Moving _by_ Bunny Wailer,1.4409204,-5.058191,-1.5388029,4.534018,4.9046135,1.1688162,-3.4460626,1.4368563,11.894734,4.7159843
I'll Mash You Down _by_ Cornell Campbell,4.313003,-3.1554816,1.369328,3.5723977,3.714386,1.5311681,-3.8132558,-1.3234469,11.490422,2.1071708
Identity _by_ Burning Spear,3.6442893,-8.640942,2.6075675,2.9445992,5.0525346,0.29567617,-4.3302746,7.953716,19.425259,2.8441913
Is This Love _by_ Bob Marley & The Wailers,-0.13205057,-4.9391303,0.9716138,2.6458468,2.8451195,4.0245857,-5.722166,4.4371986,9.209377,0.22001536
Israelites _by_ Desmond Dekker,1.1243663,-5.661768,1.6795739,2.821265,0.3789413,2.0762935,0.26614845,0.7120276,5.915542,2.797589
It Mek _by_ Desmond Dekker,0.69832546,-3.58163,-0.7797564,3.2792234,1.5936191,0.9183566,0.48589027,0.013596397,8.017569,2.7362306
Jah Jah Me Horn Yah _by_ Cornell Campbell,0.33753955,-2.4971058,1.3440075,4.8750052,5.437898,-0.18616694,-8.458379,2.4503703,13.616662,1.3681344
Jah Jah Me No Born Yah _by_ Cornell Campbell,1.774719,-4.2237854,2.8690817,3.7788048,3.6886654,3.1434772,-6.1617627,5.506613,16.048231,-1.9398171
Jamming _by_ Bob Marley & The Wailers,5.910733,-3.0439303,-0.6042372,7.57131,6.861618,8.771728,-8.811682,1.113323,20.830727,2.383882
Johnny B. Goode - 2002 Remaster _by_ Peter Tosh,3.545908,-5.25065,2.3297148,2.9867656,2.008333,0.66491646,-0.08592744,-1.0206292,8.016514,3.1006668
Journey _by_ Jimmy Cliff,4.6137457,-4.081475,1.8516737,0.23567301,2.5347676,0.99772877,-7.095105,0.698229,9.597193,1.6494838
Legalize It _by_ Peter Tosh,2.3975158,-6.2240596,3.0694635,1.9348006,5.670119,4.1979637,-5.065816,6.4240403,13.68606,-2.0005648
Let Down _by_ Toots & The Maytals,4.1005936,-7.814791,3.622821,6.001219,-0.45797545,0.1577341,-3.5972466,4.407269,13.684185,4.265006
Let Me Down Easy _by_ Dennis Brown,1.7361412,-3.2907548,-1.8900704,1.4826869,2.1032164,2.8648574,-3.8114576,2.142729,7.3598638,2.2190297
Licking Stick _by_ Desmond Dekker,4.8886123,-2.150853,2.4745386,1.5773072,4.963463,1.9022497,-7.8539095,2.3756733,11.781682,-1.2791253
Lips of Wine _by_ Dennis Brown,1.4645714,-3.0347621,3.9455233,3.911559,4.6776648,2.243998,-6.81999,3.5820575,13.724722,0.6770721
Live Good _by_ Burning Spear,4.9179153,-4.2586813,1.638742,2.07527,4.564868,3.81153,-8.930481,4.206726,13.601367,1.9989105
Louie Louie _by_ Toots & The Maytals,2.406963,-4.7763333,3.6065397,0.20110911,0.6774838,1.8814937,-1.0672797,2.050566,2.1736696,5.305649
Love Has Found Its Way _by_ Dennis Brown,2.32938,-4.74837,0.6282937,3.1096563,2.7705102,2.927369,-5.706545,2.0634103,10.345808,0.41611844
Many Rivers To Cross _by_ Jimmy Cliff,1.7289045,-3.705457,3.060585,1.1378053,0.9165186,1.4534887,-4.156029,2.7335577,7.059635,3.737821
Marcus Garvey _by_ Burning Spear,4.35068,-7.9854584,5.3125176,3.2531266,7.009107,4.0053196,-6.8297405,6.1580186,17.11421,0.7838209
Material Man _by_ Gregory Isaacs,7.1804094,-1.7314836,-3.7911801,-3.2148771,10.4189,11.100292,-10.625413,5.167094,17.194263,3.5180864
Mellow Mood _by_ Bunny Wailer,2.602368,-5.619962,-0.3839193,2.8865738,3.3205316,1.164529,-1.7725661,0.37980816,8.205829,2.768215
Money In My Pocket _by_ Dennis Brown,6.122858,-6.3384085,0.5909741,1.0737989,9.529929,3.7459664,-7.8515882,6.2795763,18.205402,-1.5690953
My Only Lover - 1990 Digital Remaster _by_ Gregory Isaacs,7.9527717,4.8439894,11.294687,0.89252156,7.5245576,5.4548016,-5.1742268,-0.3141167,25.878119,-0.28103894
Natural Mystic _by_ Bob Marley & The Wailers,3.8593817,-5.827012,7.997446,6.1822495,10.357916,2.4924448,-7.0325475,3.2981484,20.756477,-1.0230047
Never Found a Girl _by_ Cornell Campbell,3.139882,-1.9189001,1.7533731,0.2792217,-2.097752,0.9217593,-3.7318487,-1.9200021,9.249683,3.6180365
Night Nurse _by_ Gregory Isaacs,4.1067905,0.047102306,7.5372005,0.8482678,6.496612,7.8363686,-12.675228,0.9354475,32.749016,-5.0862303
"No Woman, No Cry - Live At The Lyceum, London1975 _by_ Bob Marley & The Wailers",1.2607315,-3.7281282,2.1795192,-0.5169187,-1.2423642,2.1769707,0.70884496,3.212617,1.3795451,5.6803746
One Love  People Get Ready - Medley _by_ Bob Marley & The Wailers,0.7114994,-6.047974,-0.2399939,3.6601562,7.5236874,5.8491297,-6.2208543,6.821534,10.063807,0.8026584
Pressure Drop - Single Version _by_ Toots & The Maytals,0.7989229,-3.82166,2.2262592,0.32772022,-1.055253,2.4157012,-1.633252,0.99675614,5.708126,3.713565
Pressure Drop _by_ Toots & The Maytals,2.033954,-1.1307133,3.8659341,-2.7617517,1.4938715,2.6391118,-5.862457,-0.36234945,7.6765604,1.099733
Promised Land _by_ Dennis Brown,0.8729421,-3.7671936,1.0530692,-2.5581424,3.5858543,4.7551517,-8.168673,5.01263,13.56894,4.42624
Rastaman _by_ Bunny Wailer,4.171666,-4.869042,3.8095613,2.3138173,6.9152985,2.9392602,-5.3555365,3.75641,7.574297,-2.06446
Rebel In Me _by_ Jimmy Cliff,-0.8522971,0.44104752,1.3458201,2.4530375,1.8468411,1.1611264,-3.132502,1.5253687,11.45147,1.1713532
Redemption Song _by_ Bob Marley & The Wailers,2.6805851,-1.4305738,3.426324,1.9804753,1.7553803,4.8980637,-7.5771813,0.32934922,8.499834,-1.4862825
Reggae Night _by_ Jimmy Cliff,2.5782304,-4.4754133,-1.2744135,2.7795148,0.4338984,-0.5707949,-0.3334822,-1.4068325,9.652691,3.2546515
Reggaemylitis _by_ Peter Tosh,3.1784217,-4.4687195,0.17458203,2.7241423,4.388906,-0.3006745,-5.8763857,0.88169265,18.089485,5.5590844
Revolution _by_ Dennis Brown,5.3398914,-6.551928,2.8514948,-2.1100879,3.6941733,-1.292554,-4.670411,0.7238037,12.038795,6.051511
Revolution _by_ Toots & The Maytals,4.447022,-3.2418413,-2.4562135,0.3614804,-0.22065848,2.3352938,-5.6575556,3.3266811,12.167877,3.0180473
Rock On _by_ Gregory Isaacs,-0.6493202,-5.813792,-1.1842285,6.5551047,4.681194,4.6591706,-7.391271,3.6109004,12.010516,1.8663162
Roots of Dub - King Tubby _by_ Cornell Campbell,2.183231,-1.1555933,2.063107,0.32535988,-4.129235,1.3909746,-0.47015882,-1.8924131,8.159586,2.0806735
Rule This Land _by_ Bunny Wailer,2.384986,-7.878431,3.6250412,5.928388,5.0321345,2.9690328,-6.5909667,4.9653344,16.473291,2.9220226
Shing a Ling _by_ Desmond Dekker,4.222601,-2.680833,4.6327224,-0.42100263,2.1027262,5.1368666,-9.147314,0.45900536,8.56289,0.18018849
Slavery Days _by_ Burning Spear,3.690103,-8.980872,1.2810304,2.9402268,4.472266,0.38849849,-3.940256,6.049898,10.173074,3.4428885
Stepping Razor _by_ Peter Tosh,2.0012486,-9.352449,6.469602,5.146725,4.56608,3.2742145,-8.320646,0.69163245,19.51111,4.5163836
Stop That Train _by_ Peter Tosh,1.8411152,-5.0184207,1.8842409,4.998402,4.9230976,5.7418976,-7.482998,5.589647,13.946524,-1.484738
Stranger In Town _by_ Gregory Isaacs,10.6046715,4.0977597,1.3365014,-8.667535,7.3740396,12.366812,-7.46531,-3.35921,18.66038,5.1098514
The Ghost (Marcus Garvey) _by_ Burning Spear,7.180629,-0.80354464,5.9962626,1.8185558,13.918438,6.3201404,-4.7595997,11.326635,26.520857,-6.455525
The Harder They Come _by_ Jimmy Cliff,1.849756,-2.0863144,1.3086176,2.2591665,3.9985733,1.4803362,-2.9399068,-1.2413458,8.405013,0.6407309
The Invasion _by_ Burning Spear,0.15599942,-3.7377102,3.9962907,2.3684921,7.149656,0.8168408,-8.111019,7.1021733,20.108358,0.54828626
The Sun Stop Shining _by_ Cornell Campbell,-0.024765557,-4.1799493,1.9229485,3.2677915,3.8914225,3.2810721,-6.039866,3.0002167,8.973354,0.22676523
Things In Life _by_ Dennis Brown,2.9353151,1.0917062,0.57163644,0.45348746,8.070812,14.923468,-4.3444157,0.97854894,23.377085,-5.6806655
Three Little Birds _by_ Bob Marley & The Wailers,5.1240134,-5.8499637,5.777059,1.2357357,5.537602,3.1904716,-5.730545,6.845264,16.389778,-3.273939
Time Tough _by_ Toots & The Maytals,2.3020372,-1.727023,1.5361133,0.5482965,3.7898273,4.4214377,-9.789388,-0.023432512,12.652449,1.5805715
Tradition _by_ Burning Spear,3.240295,-5.587917,-3.7902527,4.4870706,2.9608011,0.10791486,-3.87799,4.863881,10.837772,4.646619
Waiting In Vain _by_ Bob Marley & The Wailers,-0.7481802,-5.2314534,5.85621,7.951359,13.596501,6.5702868,-10.782341,7.347137,23.01665,-5.611995
Wanted Dread and Alive - 2002 Remaster _by_ Peter Tosh,6.143374,-5.1694493,1.2327412,2.6926143,-1.0794864,-1.4871658,-4.48404,0.47429636,13.693766,5.0651655
Westbound Train _by_ Dennis Brown,3.6245077,-2.090442,1.4315431,0.21739548,2.089966,5.2925916,-7.498551,-0.75929654,7.801742,-0.51029867
"Wonderful World, Beautiful People - Single Version _by_ Jimmy Cliff",0.68568826,-4.7076216,3.6818027,2.0795639,5.11112,2.904543,0.50485563,2.8211794,0.59461695,0.69349223
You Can Get It If You Really Want _by_ Desmond Dekker,3.8258433,-1.9805642,1.2530758,1.1728513,-1.979471,1.647036,-8.2857485,-1.2508968,11.885647,6.065286
You Can Get It If You Really Want _by_ Jimmy Cliff,3.2697237,-2.401075,1.9664133,-2.2386475,-0.293244,5.2802734,-9.948497,2.0096395,9.865186,3.15629
About A Girl _by_ Nirvan,3.4279363,-5.013151,1.2818847,-0.54452235,0.40149426,-0.19714218,2.3887799,-1.0965933,0.29542595,7.9217925
Ain't It Fun _by_ Paramore,3.934526,-2.739436,3.232017,-0.37790233,-5.6795526,-0.7475917,3.7072937,0.008932393,-1.0010269,8.9873905
All Apologies _by_ Nirvan,4.8734837,-3.4252717,2.4995286,-2.0369248,-1.0326527,-1.3963144,4.159543,-4.3601503,-1.1591651,10.177252
All I Wanted _by_ Paramore,4.6335263,-2.0301592,3.778966,-2.775217,-4.8352284,-0.21235877,5.464884,-4.928578,-2.1019218,11.411249
Animal _by_ Def Leppard,2.7362018,-4.8197713,3.403508,-0.19196302,-1.5444294,-0.18662077,5.6459565,-1.5705439,-1.4356823,9.357659
Back In Black _by_ ACDC,4.1547832,-2.034618,3.2630548,-2.3820727,-3.4425228,-0.07353217,5.3013916,-2.7414613,-2.3363519,8.832869
Black Dog - Remaster _by_ Led Zeppelin,6.464363,-0.70849335,0.7790696,-4.3624077,-4.455949,2.4209054,0.49995476,-5.543974,-0.554054,13.595726
Bringin' On The Heartbreak _by_ Def Leppard,3.2753186,-1.6578308,2.4487662,-3.2927582,-6.100043,0.52479833,5.3044343,-3.6512344,-1.2401559,10.679543
Changes - 2015 Remaster _by_ David Bowie,4.934449,-2.8700378,-2.9486399,-4.411563,-1.7526193,2.9068048,-3.532954,-2.7392988,2.5509844,11.413681
Closer To The Heart _by_ Rush,3.5574603,-2.0376687,0.58373654,-3.2417865,-3.3671682,1.4402653,1.8630466,-1.5463812,0.2995641,7.8568344
Come As You Are _by_ Nirvan,4.391412,-2.6536946,2.5551124,-4.240213,-3.9244452,-2.305061,8.725301,-3.1973104,-3.3014984,10.985634
Decode _by_ Paramore,4.8869953,-1.0075203,2.3906713,-2.872294,-5.1312575,-1.3689966,7.600668,-5.485375,-2.324008,11.72089
Dirty Deeds Done Dirt Cheap _by_ ACDC,6.003988,0.46702322,1.0438186,-5.1893144,-5.184529,0.11552852,3.8371143,-5.177787,-0.94887257,10.22471
Don't Stop - 2004 Remaster _by_ Fleetwood Mac,3.5597425,-6.4997516,-1.4163013,-0.46941835,1.1177208,1.7090255,-1.5706244,1.5396622,1.614194,9.046085
Dreams - 2004 Remaster _by_ Fleetwood Mac,5.131641,-11.719602,-0.5276413,-1.1068125,1.1712298,4.670394,1.0811112,3.7937207,1.2981122,14.095995
Dumb _by_ Nirvan,3.3611782,-4.2156434,0.25127092,-0.98217493,-0.42591554,0.3243906,2.1042442,0.121708855,1.6010867,8.527647
Everywhere - 2017 Remaster _by_ Fleetwood Mac,-0.82202303,-5.732444,2.0504944,1.0949268,3.6226013,-0.7665972,2.9216757,4.597149,1.0821383,11.694743
Fly By Night _by_ Rush,3.6831467,-2.2079046,4.5925283,-1.7828767,-4.112579,0.2565481,4.8230596,-0.92774034,-1.9415505,7.4871917
Follow You Follow Me - 2007 Remaster _by_ Genesis,2.2339056,-4.444984,1.5203947,1.3872223,-2.1856544,-0.1429246,3.252152,1.2347201,-1.0499476,9.573608
Foolin' _by_ Def Leppard,2.9599493,-6.4710894,1.7884809,-1.7422899,-2.9050782,-0.49201304,5.8070197,0.5064272,-1.10788,10.867128
Freewill _by_ Rush,5.8101006,-2.2562144,0.63555396,-2.4568405,-6.985266,-0.4069906,6.0867896,-3.2215295,-0.71492034,10.405554
Go Your Own Way - 2004 Remaster _by_ Fleetwood Mac,3.2997332,-2.9025793,2.287543,-3.5007467,-5.8242855,1.1427318,4.00353,-2.238235,-1.2659593,10.105468
Going to California - Remaster _by_ Led Zeppelin,6.761234,2.01616,0.7873913,0.5747467,0.3920477,4.4638805,-3.6946998,-2.3190982,0.23231466,1.760862
Good Times Bad Times - 1993 Remaster _by_ Led Zeppelin,5.437807,-0.66942513,2.0217743,-4.1679306,-7.0241,-0.113902636,5.3238206,-5.08562,-1.7595241,10.680801
Gypsy _by_ Fleetwood Mac,2.3450522,-3.393757,4.6430078,0.5180835,-0.17602319,2.406239,-1.0369126,2.6288226,-0.42829514,5.76115
Hard Times _by_ Paramore,2.0126622,-4.119388,-0.24999547,0.2862273,0.51474816,2.1252465,0.2838943,0.40348366,0.43221545,8.373619
Heart-Shaped Box _by_ Nirvan,5.405762,-0.3294455,4.4195986,-5.5008097,-5.6405478,-1.6879655,6.2219257,-3.8143718,-3.981783,9.988132
Hells Bells _by_ ACDC,4.339985,-3.0225284,5.926943,-1.5446179,-3.4693887,-2.2531862,9.347594,-2.225812,-2.8399508,9.0921545
Heroes - 2017 Remaster _by_ David Bowie,5.881983,-3.3328874,1.7601945,-2.7932029,-3.7982106,-2.03652,7.0955954,-4.8049617,-0.35200602,10.9453945
Highway to Hell _by_ ACDC,4.0584497,-1.7623395,2.5165727,-1.9215438,-4.1709905,-0.03116018,9.076727,-4.100706,-2.0429735,9.223044
Hold on My Heart - 2007 Remaster _by_ Genesis,2.392364,-2.4900362,0.2195479,0.80986935,-1.2951334,3.1173692,-1.2614038,0.30679038,-0.18990846,9.458123
Hysteria _by_ Def Leppard,0.4249869,-5.146439,1.6482608,1.4007838,0.8438165,-0.9780901,4.1323447,2.030088,1.7340887,4.7264094
I Can't Dance - 2007 Remaster _by_ Genesis,2.3243268,-4.6964517,-2.139188,1.9376047,1.1095679,2.5791616,-2.1626463,0.69802374,1.9893519,10.21853
Immigrant Song - Remaster _by_ Led Zeppelin,3.7414074,-4.9601007,0.5291015,-1.573161,-1.400848,1.2354056,1.6749613,-1.4574074,0.1729726,10.052353
In Bloom _by_ Nirvan,2.8458977,-4.217426,3.4387035,-0.5698815,-0.82402974,-2.296413,8.854328,-1.8984343,-2.2162697,9.0917225
In Too Deep - 2007 Remaster _by_ Genesis,3.595581,-4.929522,-0.9611504,-0.62622327,1.34398,1.3660165,-1.2067052,-1.550029,1.4882537,10.672873
Invisible Touch - 2007 Remaster _by_ Genesis,4.8073916,-3.5927951,0.37011984,2.6096182,-5.2051096,0.7026004,2.9944026,-4.6428237,2.3702953,12.195409
It's a Long Way to the Top (If You Wanna Rock 'N' Roll) _by_ ACDC,6.302062,0.7407125,1.9563391,-2.9890385,-5.724554,-1.3058425,8.291518,-6.963465,-2.226868,13.816496
It's Still Rock and Roll to Me _by_ Billy Joel,2.7556388,-3.2600787,-0.079619266,-0.32184774,-1.3590432,-0.3616081,2.161028,2.7552931,1.3102571,12.872537
Jesus He Knows Me - 2007 Remaster _by_ Genesis,3.6998427,-4.2744136,3.6234927,-0.4102531,-3.540668,0.34279317,4.457055,-2.1898847,-1.915514,10.505774
Just the Way You Are _by_ Billy Joel,2.1353607,-5.1679797,-1.8683753,-3.4306555,-0.029074285,3.0453038,-0.23052318,5.200229,-0.66750246,8.085741
Kashmir - Remaster _by_ Led Zeppelin,8.625,-3.16443,2.6334026,-4.895453,-5.193223,1.9474643,0.89589626,-8.316874,2.6293972,14.111698
Land of Confusion - 2007 Remaster _by_ Genesis,1.717443,-5.9669657,0.5839412,0.9860379,-1.3469837,-2.0535326,5.4589562,-0.26411995,2.3086426,9.599696
Landslide _by_ Fleetwood Mac,4.260553,-0.90187943,-1.4604735,-1.4684567,-2.1541388,3.3004918,-1.0939732,-0.8355296,-2.3445787,10.308643
